comparison_family,null_sample,shuffle_null_mean,n_rat_pairs
A_vs_B,174,0.015606060606060596,10
A_vs_B,175,-0.025454545454545452,10
A_vs_B,176,0.009454545454545455,10
A_vs_B,177,6.938893903907229e-19,10
A_vs_B,178,-0.010242424242424244,10
A_vs_B,179,0.00854545454545454,10
A_vs_B,180,0.002121212121212121,10
A_vs_B,181,0.0048484848484848485,10
A_vs_B,182,-0.010515151515151514,10
A_vs_B,183,0.022939393939393933,10
A_vs_B,184,-0.0213030303030303,10
A_vs_B,185,-0.010606060606060605,10
A_vs_B,186,0.0014848484848484825,10
A_vs_B,187,-0.024545454545454547,10
A_vs_B,188,-0.004545454545454544,10
A_vs_B,189,-0.006363636363636363,10
A_vs_B,190,0.0060909090909090895,10
A_vs_B,191,0.010121212121212118,10
A_vs_B,192,0.008666666666666666,10
A_vs_B,193,0.0026363636363636337,10
A_vs_B,194,0.003999999999999998,10
A_vs_B,195,0.020696969696969696,10
A_vs_B,196,-0.024909090909090905,10
A_vs_B,197,-0.012090909090909091,10
A_vs_B,198,0.0047575757575757565,10
A_vs_B,199,-0.02054545454545455,10
A_vs_B,200,-0.030848484848484847,10
A_vs_B,201,-0.027606060606060613,10
A_vs_B,202,0.0032727272727272744,10
A_vs_B,203,-0.0018787878787878756,10
A_vs_B,204,-0.004909090909090906,10
A_vs_B,205,0.0015454545454545465,10
A_vs_B,206,-0.00221212121212121,10
A_vs_B,207,-0.0038787878787878817,10
A_vs_B,208,0.012818181818181817,10
A_vs_B,209,-0.008696969696969694,10
A_vs_B,210,-0.005272727272727269,10
A_vs_B,211,3.0303030303034663e-05,10
A_vs_B,212,-0.0028787878787878765,10
A_vs_B,213,0.0017575757575757534,10
A_vs_B,214,-0.008424242424242428,10
A_vs_B,215,-0.025303030303030306,10
A_vs_B,216,-0.001909090909090911,10
A_vs_B,217,-0.012272727272727268,10
A_vs_B,218,-0.002999999999999997,10
A_vs_B,219,0.00866666666666667,10
A_vs_B,220,-0.008121212121212123,10
A_vs_B,221,0.01733333333333333,10
A_vs_B,222,0.01609090909090909,10
A_vs_B,223,-0.014666666666666666,10
A_vs_B,224,-0.012393939393939395,10
A_vs_B,225,-0.012848484848484845,10
A_vs_B,226,-0.0009393939393939433,10
A_vs_B,227,0.02378787878787878,10
A_vs_B,228,-0.006848484848484847,10
A_vs_B,229,0.005606060606060604,10
A_vs_B,230,-0.011424242424242418,10
A_vs_B,231,0.011212121212121215,10
A_vs_B,232,-0.014666666666666665,10
A_vs_B,233,-0.014818181818181817,10
A_vs_B,234,-0.01184848484848485,10
A_vs_B,235,0.003333333333333334,10
A_vs_B,236,-0.004333333333333332,10
A_vs_B,237,-0.03799999999999999,10
A_vs_B,238,0.015272727272727271,10
A_vs_B,239,-0.011424242424242424,10
A_vs_B,240,-0.009636363636363634,10
A_vs_B,241,-0.000272727272727274,10
A_vs_B,242,-0.02039393939393939,10
A_vs_B,243,-0.03642424242424242,10
A_vs_B,244,0.0049696969696969686,10
A_vs_B,245,-0.003212121212121209,10
A_vs_B,246,-0.015999999999999997,10
A_vs_B,247,0.01563636363636363,10
A_vs_B,248,0.012090909090909088,10
A_vs_B,249,-0.004363636363636363,10
A_vs_B,250,-0.02624242424242424,10
A_vs_B,251,0.03309090909090909,10
A_vs_B,252,0.00921212121212121,10
A_vs_B,253,-0.002636363636363637,10
A_vs_B,254,-0.00812121212121212,10
A_vs_B,255,-0.004060606060606061,10
A_vs_B,256,-0.003636363636363634,10
A_vs_B,257,0.0009696969696969662,10
A_vs_B,258,-0.01048484848484848,10
A_vs_B,259,-0.0026969696969696986,10
A_vs_B,260,-0.0016969696969696972,10
A_vs_B,261,0.015121212121212119,10
A_vs_B,262,0.006121212121212115,10
A_vs_B,263,0.00021212121212121175,10
A_vs_B,264,-0.009545454545454541,10
A_vs_B,265,0.002030303030303029,10
A_vs_B,266,-0.012424242424242421,10
A_vs_B,267,0.009242424242424243,10
A_vs_B,268,0.003363636363636366,10
A_vs_B,269,-0.009848484848484846,10
A_vs_B,270,-0.014151515151515148,10
A_vs_B,271,-0.013909090909090913,10
A_vs_B,272,-0.020484848484848488,10
A_vs_B,273,-0.018878787878787877,10
A_vs_B,274,-0.007272727272727269,10
A_vs_B,275,0.0006666666666666659,10
A_vs_B,276,-0.00112121212121212,10
A_vs_B,277,0.012393939393939391,10
A_vs_B,278,-0.025969696969696966,10
A_vs_B,279,0.013333333333333332,10
A_vs_B,280,0.0067575757575757565,10
A_vs_B,281,-0.005454545454545459,10
A_vs_B,282,0.004121212121212119,10
A_vs_B,283,0.009636363636363636,10
A_vs_B,284,0.004939393939393937,10
A_vs_B,285,-0.003818181818181818,10
A_vs_B,286,0.003212121212121208,10
A_vs_B,287,0.0034545454545454545,10
A_vs_B,288,0.01809090909090909,10
A_vs_B,289,0.0034848484848484843,10
A_vs_B,290,0.004030303030303024,10
A_vs_B,291,0.004515151515151513,10
A_vs_B,292,0.007727272727272727,10
A_vs_B,293,-0.04203030303030303,10
A_vs_B,294,-0.008848484848484845,10
A_vs_B,295,0.017,10
A_vs_B,296,-0.007181818181818183,10
A_vs_B,297,0.036515151515151514,10
A_vs_B,298,-0.009393939393939399,10
A_vs_B,299,0.01406060606060606,10
A_vs_B,300,0.005575757575757576,10
A_vs_B,301,-0.009090909090909085,10
A_vs_B,302,-0.01778787878787879,10
A_vs_B,303,-0.006484848484848482,10
A_vs_B,304,0.020787878787878782,10
A_vs_B,305,-0.0005454545454545462,10
A_vs_B,306,0.007575757575757574,10
A_vs_B,307,0.017606060606060608,10
A_vs_B,308,0.016121212121212116,10
A_vs_B,309,-0.013424242424242422,10
A_vs_B,310,0.016121212121212113,10
A_vs_B,311,0.021272727272727266,10
A_vs_B,312,-0.016606060606060607,10
A_vs_B,313,-0.029636363636363638,10
A_vs_B,314,-0.0062727272727272744,10
A_vs_B,315,0.007909090909090906,10
A_vs_B,316,0.030575757575757572,10
A_vs_B,317,-0.012515151515151516,10
A_vs_B,318,-0.014545454545454545,10
A_vs_B,319,-0.03512121212121212,10
A_vs_B,320,0.012727272727272722,10
A_vs_B,321,-0.017030303030303028,10
A_vs_B,322,-0.019969696969696967,10
A_vs_B,323,-0.008818181818181817,10
A_vs_B,324,-0.005545454545454546,10
A_vs_B,325,-0.004363636363636361,10
A_vs_B,326,-0.01927272727272727,10
A_vs_B,327,-0.019151515151515152,10
A_vs_B,328,-0.03057575757575758,10
A_vs_B,329,0.00045454545454545747,10
A_vs_B,330,-0.0016363636363636359,10
A_vs_B,331,0.0062121212121212105,10
A_vs_B,332,-0.008181818181818182,10
A_vs_B,333,0.014484848484848479,10
A_vs_B,334,0.010636363636363635,10
A_vs_B,335,-0.0060606060606060615,10
A_vs_B,336,-0.02672727272727272,10
A_vs_B,337,-0.03003030303030303,10
A_vs_B,338,0.01154545454545454,10
A_vs_B,339,-0.0286060606060606,10
A_vs_B,340,0.007424242424242425,10
A_vs_B,341,0.02042424242424242,10
A_vs_B,342,0.0035757575757575737,10
A_vs_B,343,0.01051515151515151,10
A_vs_B,344,0.020121212121212123,10
A_vs_B,345,-0.0037272727272727236,10
A_vs_B,346,-0.017212121212121213,10
A_vs_B,347,-0.005696969696969693,10
A_vs_B,348,-0.006242424242424243,10
A_vs_B,349,0.02315151515151515,10
A_vs_B,350,-0.024999999999999998,10
A_vs_B,351,0.03296969696969697,10
A_vs_B,352,0.002272727272727269,10
A_vs_B,353,-0.00590909090909091,10
A_vs_B,354,0.016636363636363633,10
A_vs_B,355,-0.026030303030303032,10
A_vs_B,356,-0.005969696969696967,10
A_vs_B,357,-0.00593939393939394,10
A_vs_B,358,-0.020878787878787875,10
A_vs_B,359,-0.011606060606060604,10
A_vs_B,360,0.028969696969696968,10
A_vs_B,361,0.014939393939393938,10
A_vs_B,362,0.010787878787878787,10
A_vs_B,363,-0.005545454545454543,10
A_vs_B,364,0.010818181818181815,10
A_vs_B,365,-0.025030303030303024,10
A_vs_B,366,0.012242424242424246,10
A_vs_B,367,0.009545454545454548,10
A_vs_B,368,-0.01318181818181818,10
A_vs_B,369,-0.033060606060606054,10
A_vs_B,370,0.005181818181818177,10
A_vs_B,371,0.013272727272727275,10
A_vs_B,372,-0.03539393939393939,10
A_vs_B,373,-0.00409090909090909,10
A_vs_B,374,0.022454545454545453,10
A_vs_B,375,-0.014121212121212121,10
A_vs_B,376,0.004757575757575757,10
A_vs_B,377,-0.024424242424242425,10
A_vs_B,378,0.014515151515151509,10
A_vs_B,379,-0.00903030303030303,10
A_vs_B,380,-0.0016363636363636337,10
A_vs_B,381,-0.0038484848484848433,10
A_vs_B,382,0.009242424242424238,10
A_vs_B,383,0.005757575757575754,10
A_vs_B,384,0.010030303030303027,10
A_vs_B,385,-0.013454545454545455,10
A_vs_B,386,-0.0005151515151515136,10
A_vs_B,387,-0.007393939393939395,10
A_vs_B,388,0.0017575757575757592,10
A_vs_B,389,-0.007939393939393937,10
A_vs_B,390,-0.01318181818181818,10
A_vs_B,391,-0.04072727272727272,10
A_vs_B,392,-0.0007878787878787888,10
A_vs_B,393,0.002424242424242422,10
A_vs_B,394,-0.005090909090909089,10
A_vs_B,395,-0.013515151515151513,10
A_vs_B,396,-0.0037575757575757643,10
A_vs_B,397,0.021242424242424243,10
A_vs_B,398,0.015363636363636362,10
A_vs_B,399,0.013727272727272722,10
A_vs_B,400,-0.014515151515151517,10
A_vs_B,401,0.016939393939393938,10
A_vs_B,402,-0.02857575757575757,10
A_vs_B,403,-0.0072424242424242394,10
A_vs_B,404,0.014272727272727274,10
A_vs_B,405,-0.0024545454545454584,10
A_vs_B,406,-0.03357575757575757,10
A_vs_B,407,-0.01587878787878788,10
A_vs_B,408,-0.005272727272727274,10
A_vs_B,409,-0.018848484848484844,10
A_vs_B,410,-0.002999999999999998,10
A_vs_B,411,-0.023212121212121205,10
A_vs_B,412,0.003,10
A_vs_B,413,0.019030303030303026,10
A_vs_B,414,-0.019454545454545454,10
A_vs_B,415,-0.011787878787878785,10
A_vs_B,416,0.006303030303030302,10
A_vs_B,417,-0.012878787878787873,10
A_vs_B,418,-0.0008484848484848493,10
A_vs_B,419,-0.015363636363636362,10
A_vs_B,420,0.017121212121212127,10
A_vs_B,421,-0.01387878787878788,10
A_vs_B,422,-0.018545454545454542,10
A_vs_B,423,-0.00824242424242424,10
A_vs_B,424,0.0021212121212121184,10
A_vs_B,425,-0.023909090909090908,10
A_vs_B,426,-0.019242424242424245,10
A_vs_B,427,-0.02266666666666666,10
A_vs_B,428,0.01936363636363637,10
A_vs_B,429,-0.013636363636363636,10
A_vs_B,430,0.004636363636363638,10
A_vs_B,431,-0.020818181818181816,10
A_vs_B,432,-0.030363636363636363,10
A_vs_B,433,-0.008939393939393943,10
A_vs_B,434,0.00409090909090909,10
A_vs_B,435,-0.014939393939393936,10
A_vs_B,436,-0.000242424242424244,10
A_vs_B,437,-0.012181818181818183,10
A_vs_B,438,0.010181818181818184,10
A_vs_B,439,0.008181818181818179,10
A_vs_B,440,0.0032121212121212126,10
A_vs_B,441,-0.012333333333333332,10
A_vs_B,442,0.012393939393939395,10
A_vs_B,443,-0.022484848484848486,10
A_vs_B,444,-0.007636363636363634,10
A_vs_B,445,0.027999999999999997,10
A_vs_B,446,-0.009606060606060604,10
A_vs_B,447,-0.025878787878787873,10
A_vs_B,448,-0.041393939393939386,10
A_vs_B,449,-0.016969696969696968,10
A_vs_B,450,0.010151515151515147,10
A_vs_B,451,-0.007060606060606061,10
A_vs_B,452,0.016969696969696968,10
A_vs_B,453,0.00039393939393938816,10
A_vs_B,454,-0.009484848484848485,10
A_vs_B,455,-0.016666666666666666,10
A_vs_B,456,0.005393939393939392,10
A_vs_B,457,0.010696969696969694,10
A_vs_B,458,-0.030878787878787877,10
A_vs_B,459,-0.015909090909090904,10
A_vs_B,460,-0.0196969696969697,10
A_vs_B,461,-0.008757575757575757,10
A_vs_B,462,-0.031424242424242424,10
A_vs_B,463,0.006848484848484847,10
A_vs_B,464,0.00815151515151515,10
A_vs_B,465,0.007909090909090904,10
A_vs_B,466,0.017272727272727273,10
A_vs_B,467,0.013696969696969697,10
A_vs_B,468,0.009757575757575753,10
A_vs_B,469,-0.010606060606060605,10
A_vs_B,470,-0.013484848484848483,10
A_vs_B,471,0.00821212121212121,10
A_vs_B,472,-0.018272727272727274,10
A_vs_B,473,0.005909090909090908,10
A_vs_B,474,-0.0017575757575757536,10
A_vs_B,475,-0.02584848484848485,10
A_vs_B,476,0.0031212121212121214,10
A_vs_B,477,-0.010212121212121212,10
A_vs_B,478,0.018818181818181817,10
A_vs_B,479,-0.037090909090909084,10
A_vs_B,480,0.01012121212121212,10
A_vs_B,481,0.014151515151515155,10
A_vs_B,482,-0.0001515151515151532,10
A_vs_B,483,-0.007454545454545455,10
A_vs_B,484,0.011878787878787878,10
A_vs_B,485,0.004424242424242424,10
A_vs_B,486,0.009242424242424233,10
A_vs_B,487,-0.01245454545454545,10
A_vs_B,488,-0.005787878787878787,10
A_vs_B,489,0.018696969696969695,10
A_vs_B,490,-0.024151515151515153,10
A_vs_B,491,0.03275757575757575,10
A_vs_B,492,-0.008121212121212123,10
A_vs_B,493,0.013515151515151516,10
A_vs_B,494,-0.0003636363636363649,10
A_vs_B,495,0.00206060606060606,10
A_vs_B,496,0.011242424242424236,10
A_vs_B,497,0.00018181818181817953,10
A_vs_B,498,-0.032090909090909094,10
A_vs_B,499,0.011878787878787874,10
B_vs_B,0,-0.026242424242424244,10
B_vs_B,1,-0.008666666666666661,10
B_vs_B,2,0.012363636363636363,10
B_vs_B,3,0.01715151515151515,10
B_vs_B,4,-0.0007272727272727292,10
B_vs_B,5,0.007999999999999997,10
B_vs_B,6,0.005939393939393938,10
B_vs_B,7,-0.021878787878787876,10
B_vs_B,8,0.007818181818181821,10
B_vs_B,9,-0.016363636363636365,10
B_vs_B,10,0.0028484848484848493,10
B_vs_B,11,0.042121212121212115,10
B_vs_B,12,6.060606060606516e-05,10
B_vs_B,13,0.0036969696969696973,10
B_vs_B,14,0.05157575757575757,10
B_vs_B,15,0.051151515151515135,10
B_vs_B,16,-0.02181818181818182,10
B_vs_B,17,-0.009151515151515147,10
B_vs_B,18,0.008242424242424246,10
B_vs_B,19,0.011515151515151511,10
B_vs_B,20,0.014727272727272728,10
B_vs_B,21,-0.011575757575757574,10
B_vs_B,22,0.018060606060606055,10
B_vs_B,23,0.009757575757575748,10
B_vs_B,24,0.010121212121212116,10
B_vs_B,25,0.0038787878787878787,10
B_vs_B,26,-0.021515151515151515,10
B_vs_B,27,-0.0019999999999999922,10
B_vs_B,28,-0.0009090909090909052,10
B_vs_B,29,0.05163636363636361,10
B_vs_B,30,-0.006121212121212117,10
B_vs_B,31,0.0006060606060606044,10
B_vs_B,32,0.004242424242424244,10
B_vs_B,33,0.008848484848484845,10
B_vs_B,34,-0.009818181818181816,10
B_vs_B,35,0.03139393939393939,10
B_vs_B,36,-0.010181818181818184,10
B_vs_B,37,-0.019212121212121208,10
B_vs_B,38,-0.0003636363636363646,10
B_vs_B,39,0.021333333333333326,10
B_vs_B,40,-0.009818181818181821,10
B_vs_B,41,-0.007575757575757572,10
B_vs_B,42,-0.03242424242424241,10
B_vs_B,43,-0.01369696969696969,10
B_vs_B,44,0.0028484848484848484,10
B_vs_B,45,0.01024242424242425,10
B_vs_B,46,-0.000606060606060612,10
B_vs_B,47,0.00987878787878788,10
B_vs_B,48,-0.047393939393939384,10
B_vs_B,49,-0.028727272727272733,10
B_vs_B,50,-0.006666666666666665,10
B_vs_B,51,-0.013696969696969697,10
B_vs_B,52,-0.002606060606060604,10
B_vs_B,53,-0.0638181818181818,10
B_vs_B,54,-0.012666666666666668,10
B_vs_B,55,-0.008606060606060607,10
B_vs_B,56,0.004424242424242426,10
B_vs_B,57,0.004969696969696975,10
B_vs_B,58,0.023151515151515152,10
B_vs_B,59,0.043090909090909096,10
B_vs_B,60,0.008181818181818179,10
B_vs_B,61,0.004545454545454544,10
B_vs_B,62,-0.0008484848484848484,10
B_vs_B,63,-0.007515151515151512,10
B_vs_B,64,-0.017454545454545452,10
B_vs_B,65,0.04575757575757576,10
B_vs_B,66,-0.044,10
B_vs_B,67,-0.016181818181818186,10
B_vs_B,68,0.00490909090909091,10
B_vs_B,69,-0.012242424242424239,10
B_vs_B,70,-0.025696969696969697,10
B_vs_B,71,-0.009151515151515154,10
B_vs_B,72,-0.0053333333333333375,10
B_vs_B,73,0.02109090909090909,10
B_vs_B,74,0.0043030303030303,10
B_vs_B,75,-0.022181818181818184,10
B_vs_B,76,0.023454545454545457,10
B_vs_B,77,-0.015515151515151518,10
B_vs_B,78,0.03157575757575757,10
B_vs_B,79,0.0021212121212121162,10
B_vs_B,80,-0.022909090909090907,10
B_vs_B,81,-0.023515151515151517,10
B_vs_B,82,0.006181818181818192,10
B_vs_B,83,0.012363636363636365,10
B_vs_B,84,-0.02551515151515152,10
B_vs_B,85,0.0015151515151515138,10
B_vs_B,86,-0.03636363636363636,10
B_vs_B,87,0.01751515151515152,10
B_vs_B,88,-0.0030909090909091,10
B_vs_B,89,0.02654545454545454,10
B_vs_B,90,-0.04660606060606059,10
B_vs_B,91,0.008121212121212123,10
B_vs_B,92,-0.029393939393939396,10
B_vs_B,93,-0.02054545454545454,10
B_vs_B,94,-0.016787878787878786,10
B_vs_B,95,-0.04006060606060606,10
B_vs_B,96,-0.01787878787878789,10
B_vs_B,97,0.0006666666666666708,10
B_vs_B,98,-0.002303030303030306,10
B_vs_B,99,0.025818181818181817,10
B_vs_B,100,-0.046727272727272715,10
B_vs_B,101,-0.01909090909090909,10
B_vs_B,102,-0.023818181818181815,10
B_vs_B,103,0.05054545454545454,10
B_vs_B,104,0.027090909090909093,10
B_vs_B,105,-0.021636363636363638,10
B_vs_B,106,-0.03266666666666666,10
B_vs_B,107,-0.011272727272727271,10
B_vs_B,108,0.016848484848484852,10
B_vs_B,109,-0.031818181818181815,10
B_vs_B,110,0.016787878787878793,10
B_vs_B,111,-0.04,10
B_vs_B,112,0.022303030303030304,10
B_vs_B,113,0.010727272727272728,10
B_vs_B,114,-0.0076969696969696995,10
B_vs_B,115,-0.01842424242424242,10
B_vs_B,116,0.00715151515151515,10
B_vs_B,117,-0.023212121212121205,10
B_vs_B,118,-0.005757575757575764,10
B_vs_B,119,0.015212121212121213,10
B_vs_B,120,0.012909090909090908,10
B_vs_B,121,-0.017333333333333333,10
B_vs_B,122,0.036363636363636355,10
B_vs_B,123,-0.03515151515151514,10
B_vs_B,124,-0.016121212121212116,10
B_vs_B,125,-0.01521212121212121,10
B_vs_B,126,0.0024242424242424216,10
B_vs_B,127,-0.019999999999999997,10
B_vs_B,128,0.04369696969696969,10
B_vs_B,129,-0.008848484848484845,10
B_vs_B,130,0.000909090909090912,10
B_vs_B,131,-0.02793939393939394,10
B_vs_B,132,0.026181818181818185,10
B_vs_B,133,0.013030303030303031,10
B_vs_B,134,-0.008484848484848484,10
B_vs_B,135,0.0010303030303030277,10
B_vs_B,136,-0.015454545454545452,10
B_vs_B,137,0.009090909090909085,10
B_vs_B,138,-0.01357575757575757,10
B_vs_B,139,-0.011818181818181818,10
B_vs_B,140,0.006484848484848487,10
B_vs_B,141,0.00963636363636364,10
B_vs_B,142,0.023939393939393934,10
B_vs_B,143,-0.029939393939393932,10
B_vs_B,144,-0.01818181818181818,10
B_vs_B,145,-0.03824242424242424,10
B_vs_B,146,0.018121212121212114,10
B_vs_B,147,0.010727272727272728,10
B_vs_B,148,-0.01593939393939394,10
B_vs_B,149,-0.008303030303030303,10
B_vs_B,150,0.0006060606060606058,10
B_vs_B,151,0.00981818181818181,10
B_vs_B,152,0.006363636363636361,10
B_vs_B,153,0.00024242424242424052,10
B_vs_B,154,-0.03642424242424243,10
B_vs_B,155,6.0606060606061e-05,10
B_vs_B,156,0.024060606060606053,10
B_vs_B,157,0.029090909090909077,10
B_vs_B,158,-0.001696969696969701,10
B_vs_B,159,0.02303030303030303,10
B_vs_B,160,0.005757575757575758,10
B_vs_B,161,0.007212121212121211,10
B_vs_B,162,0.021757575757575753,10
B_vs_B,163,-0.01896969696969697,10
B_vs_B,164,-0.01690909090909091,10
B_vs_B,165,-0.0010909090909090938,10
B_vs_B,166,0.00048484848484848354,10
B_vs_B,167,0.010727272727272736,10
B_vs_B,168,-0.023272727272727278,10
B_vs_B,169,0.0038787878787878774,10
B_vs_B,170,-0.025393939393939392,10
B_vs_B,171,-0.050242424242424234,10
B_vs_B,172,-0.0163030303030303,10
B_vs_B,173,0.011090909090909092,10
B_vs_B,174,-0.02915151515151514,10
B_vs_B,175,-0.027393939393939387,10
B_vs_B,176,0.007151515151515152,10
B_vs_B,177,-0.014181818181818179,10
B_vs_B,178,-0.03987878787878788,10
B_vs_B,179,0.020060606060606057,10
B_vs_B,180,-0.029818181818181817,10
B_vs_B,181,0.01636363636363636,10
B_vs_B,182,-0.018666666666666668,10
B_vs_B,183,-0.006121212121212123,10
B_vs_B,184,0.04115151515151515,10
B_vs_B,185,0.007636363636363636,10
B_vs_B,186,-0.009999999999999995,10
B_vs_B,187,-0.024181818181818183,10
B_vs_B,188,0.008969696969696971,10
B_vs_B,189,0.005575757575757574,10
B_vs_B,190,0.01606060606060606,10
B_vs_B,191,0.010121212121212121,10
B_vs_B,192,-0.022727272727272724,10
B_vs_B,193,0.004909090909090909,10
B_vs_B,194,-0.005272727272727276,10
B_vs_B,195,0.007878787878787883,10
B_vs_B,196,-0.015393939393939394,10
B_vs_B,197,0.024969696969696958,10
B_vs_B,198,-0.03460606060606061,10
B_vs_B,199,0.02484848484848485,10
B_vs_B,200,0.020484848484848488,10
B_vs_B,201,0.014727272727272731,10
B_vs_B,202,-0.0015757575757575717,10
B_vs_B,203,0.013454545454545445,10
B_vs_B,204,0.02351515151515151,10
B_vs_B,205,0.0052121212121212105,10
B_vs_B,206,-0.03345454545454546,10
B_vs_B,207,0.0059393939393939344,10
B_vs_B,208,0.015212121212121215,10
B_vs_B,209,-0.046727272727272715,10
B_vs_B,210,-0.04315151515151514,10
B_vs_B,211,0.004666666666666668,10
B_vs_B,212,0.0376969696969697,10
B_vs_B,213,0.00224242424242424,10
B_vs_B,214,-0.06193939393939394,10
B_vs_B,215,0.017636363636363638,10
B_vs_B,216,0.006484848484848485,10
B_vs_B,217,-0.011212121212121206,10
B_vs_B,218,-0.01721212121212121,10
B_vs_B,219,0.0019393939393939393,10
B_vs_B,220,0.051454545454545454,10
B_vs_B,221,0.018363636363636353,10
B_vs_B,222,0.008363636363636361,10
B_vs_B,223,-0.003090909090909091,10
B_vs_B,224,-0.0313939393939394,10
B_vs_B,225,-0.03799999999999999,10
B_vs_B,226,0.023212121212121205,10
B_vs_B,227,0.03448484848484848,10
B_vs_B,228,0.020000000000000004,10
B_vs_B,229,-0.03515151515151514,10
B_vs_B,230,-0.0043030303030303025,10
B_vs_B,231,-0.013030303030303034,10
B_vs_B,232,0.014484848484848486,10
B_vs_B,233,-0.0020606060606060636,10
B_vs_B,234,-0.026424242424242416,10
B_vs_B,235,0.011151515151515143,10
B_vs_B,236,0.025151515151515154,10
B_vs_B,237,-0.025393939393939392,10
B_vs_B,238,0.03781818181818181,10
B_vs_B,239,-0.009151515151515152,10
B_vs_B,240,-0.02187878787878788,10
B_vs_B,241,0.03242424242424242,10
B_vs_B,242,-0.005212121212121215,10
B_vs_B,243,0.00860606060606061,10
B_vs_B,244,-0.0024242424242424247,10
B_vs_B,245,-0.00872727272727273,10
B_vs_B,246,-0.02775757575757576,10
B_vs_B,247,-0.03618181818181818,10
B_vs_B,248,0.032545454545454544,10
B_vs_B,249,0.0386060606060606,10
B_vs_B,250,-0.0007272727272727333,10
B_vs_B,251,0.026060606060606062,10
B_vs_B,252,0.02981818181818182,10
B_vs_B,253,-0.023151515151515156,10
B_vs_B,254,0.011696969696969688,10
B_vs_B,255,0.004969696969696978,10
B_vs_B,256,-0.04333333333333333,10
B_vs_B,257,-0.02072727272727274,10
B_vs_B,258,-0.005636363636363634,10
B_vs_B,259,0.03412121212121213,10
B_vs_B,260,0.03284848484848484,10
B_vs_B,261,0.01333333333333333,10
B_vs_B,262,0.032424242424242425,10
B_vs_B,263,-0.0009090909090909063,10
B_vs_B,264,-0.013454545454545459,10
B_vs_B,265,0.004909090909090906,10
B_vs_B,266,-0.023939393939393937,10
B_vs_B,267,-0.0030303030303030372,10
B_vs_B,268,0.020242424242424242,10
B_vs_B,269,0.02836363636363635,10
B_vs_B,270,-0.013696969696969697,10
B_vs_B,271,-0.021393939393939392,10
B_vs_B,272,-0.006606060606060608,10
B_vs_B,273,0.007515151515151523,10
B_vs_B,274,0.03072727272727272,10
B_vs_B,275,0.028303030303030302,10
B_vs_B,276,0.027878787878787874,10
B_vs_B,277,-0.012909090909090912,10
B_vs_B,278,-0.0036363636363636403,10
B_vs_B,279,-0.008606060606060607,10
B_vs_B,280,-0.0014545454545454555,10
B_vs_B,281,-0.016121212121212113,10
B_vs_B,282,-0.013878787878787874,10
B_vs_B,283,-0.04957575757575757,10
B_vs_B,284,0.009333333333333329,10
B_vs_B,285,-0.0038181818181818187,10
B_vs_B,286,0.03599999999999999,10
B_vs_B,287,-0.009090909090909089,10
B_vs_B,288,-0.02781818181818182,10
B_vs_B,289,-0.0016969696969696955,10
B_vs_B,290,0.021333333333333336,10
B_vs_B,291,-0.00024242424242423654,10
B_vs_B,292,-0.02036363636363636,10
B_vs_B,293,-0.016424242424242418,10
B_vs_B,294,-0.003272727272727272,10
B_vs_B,295,-0.010121212121212123,10
B_vs_B,296,0.037575757575757575,10
B_vs_B,297,-0.016606060606060603,10
B_vs_B,298,0.03878787878787878,10
B_vs_B,299,0.008787878787878789,10
B_vs_B,300,-0.0006060606060606071,10
B_vs_B,301,0.003999999999999999,10
B_vs_B,302,-0.006727272727272732,10
B_vs_B,303,0.011999999999999995,10
B_vs_B,304,-0.0012121212121212102,10
B_vs_B,305,-0.015030303030303033,10
B_vs_B,306,-0.016424242424242428,10
B_vs_B,307,-0.033393939393939386,10
B_vs_B,308,0.03684848484848484,10
B_vs_B,309,-0.012666666666666668,10
B_vs_B,310,-0.005939393939393936,10
B_vs_B,311,-0.0022424242424242415,10
B_vs_B,312,-0.003575757575757578,10
B_vs_B,313,0.010727272727272717,10
B_vs_B,314,0.008606060606060608,10
B_vs_B,315,-0.010909090909090917,10
B_vs_B,316,0.03206060606060605,10
B_vs_B,317,-0.033272727272727266,10
B_vs_B,318,-0.01296969696969697,10
B_vs_B,319,-0.008303030303030312,10
B_vs_B,320,-0.012181818181818184,10
B_vs_B,321,-0.03727272727272728,10
B_vs_B,322,-0.020969696969696965,10
B_vs_B,323,-0.022727272727272724,10
B_vs_B,324,0.011939393939393937,10
B_vs_B,325,0.007999999999999998,10
B_vs_B,326,0.005333333333333335,10
B_vs_B,327,0.006666666666666663,10
B_vs_B,328,-0.004969696969696962,10
B_vs_B,329,-0.01921212121212121,10
B_vs_B,330,-0.03103030303030303,10
B_vs_B,331,0.02151515151515151,10
B_vs_B,332,-0.009333333333333336,10
B_vs_B,333,-0.0024242424242424216,10
B_vs_B,334,0.0343030303030303,10
B_vs_B,335,-0.007030303030303038,10
B_vs_B,336,0.01630303030303029,10
B_vs_B,337,0.012000000000000002,10
B_vs_B,338,-0.011636363636363639,10
B_vs_B,339,-0.002969696969696971,10
B_vs_B,340,-0.021333333333333333,10
B_vs_B,341,0.005333333333333338,10
B_vs_B,342,-0.007212121212121217,10
B_vs_B,343,-0.012303030303030297,10
B_vs_B,344,-0.00824242424242424,10
B_vs_B,345,0.013333333333333332,10
B_vs_B,346,-0.03557575757575758,10
B_vs_B,347,-0.026484848484848483,10
B_vs_B,348,0.020484848484848474,10
B_vs_B,349,-0.04436363636363636,10
